Attendance_ID,Fellow_ID,Fellow_ID  (from Fellow_ID),Session,Year_of _imp,Date,School_ID,School_ID  (from School_ID),Supervisor_ID,Supervisor_ID (from Supervisor_ID),Attendance,absence_reason,Payment Initiated
TFW23_S_044_ANS23_School_4_Session3_45082,TFW23_S_044,TFW23_S_044,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_066_ANS23_School_4_Session3_45082,TFW23_S_066,TFW23_S_066,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,,,
TFW23_S_012_ANS23_School_4_Session3_45082,TFW23_S_012,TFW23_S_012,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_011_ANS23_School_4_Session3_45082,TFW23_S_011,TFW23_S_011,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_021_ANS23_School_4_Session3_45082,TFW23_S_021,TFW23_S_021,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_007_ANS23_School_4_Session3_45082,TFW23_S_007,TFW23_S_007,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_004_ANS23_School_4_Session3_45082,TFW23_S_004,TFW23_S_004,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_049_ANS23_School_4_Session3_45082,TFW23_S_049,TFW23_S_049,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_055_ANS23_School_4_Session3_45082,TFW23_S_055,TFW23_S_055,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_043_ANS23_School_4_Session3_45082,TFW23_S_043,TFW23_S_043,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_020_ANS23_School_4_Session3_45082,TFW23_S_020,TFW23_S_020,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_014_ANS23_School_4_Session3_45082,TFW23_S_014,TFW23_S_014,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_027_ANS23_School_4_Session3_45082,TFW23_S_027,TFW23_S_027,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_016_ANS23_School_4_Session3_45082,TFW23_S_016,TFW23_S_016,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_035_ANS23_School_4_Session3_45082,TFW23_S_035,TFW23_S_035,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_052_ANS23_School_4_Session3_45082,TFW23_S_052,TFW23_S_052,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_301_ANS23_School_4_Session3_45082,TFW23_S_301,TFW23_S_301,3,2023,5/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_060_ANS23_School_4_Session4_45089,TFW23_S_060,TFW23_S_060,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_059_ANS23_School_4_Session4_45089,TFW23_S_059,TFW23_S_059,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_019_ANS23_School_4_Session4_45089,TFW23_S_019,TFW23_S_019,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_030_ANS23_School_4_Session4_45089,TFW23_S_030,TFW23_S_030,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_035_ANS23_School_4_Session4_45089,TFW23_S_035,TFW23_S_035,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_038_ANS23_School_4_Session4_45089,TFW23_S_038,TFW23_S_038,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_065_ANS23_School_4_Session4_45089,TFW23_S_065,TFW23_S_065,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_014_ANS23_School_4_Session4_45089,TFW23_S_014,TFW23_S_014,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_004_ANS23_School_4_Session4_45089,TFW23_S_004,TFW23_S_004,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_016_ANS23_School_4_Session4_45089,TFW23_S_016,TFW23_S_016,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_012_ANS23_School_4_Session4_45089,TFW23_S_012,TFW23_S_012,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_033_ANS23_School_4_Session4_45089,TFW23_S_033,TFW23_S_033,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,,,
TFW23_S_052_ANS23_School_4_Session4_45089,TFW23_S_052,TFW23_S_052,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_025_ANS23_School_4_Session4_45089,TFW23_S_025,TFW23_S_025,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_042_ANS23_School_4_Session4_45089,TFW23_S_042,TFW23_S_042,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_027_ANS23_School_4_Session4_45089,TFW23_S_027,TFW23_S_027,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_064_ANS23_School_4_Session4_45089,TFW23_S_064,TFW23_S_064,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,,,
TFW23_S_040_ANS23_School_4_Session4_45089,TFW23_S_040,TFW23_S_040,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_028_ANS23_School_4_Session4_45089,TFW23_S_028,TFW23_S_028,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,,,
TFW23_S_026_ANS23_School_4_Session4_45089,TFW23_S_026,TFW23_S_026,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,,,
TFW23_S_061_ANS23_School_4_Session4_45089,TFW23_S_061,TFW23_S_061,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_010_ANS23_School_4_Session4_45089,TFW23_S_010,TFW23_S_010,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_031_ANS23_School_4_Session4_45089,TFW23_S_031,TFW23_S_031,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_054_ANS23_School_4_Session4_45089,TFW23_S_054,TFW23_S_054,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_018_ANS23_School_4_Session4_45089,TFW23_S_018,TFW23_S_018,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_048_ANS23_School_4_Session4_45089,TFW23_S_048,TFW23_S_048,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_015_ANS23_School_4_Session4_45089,TFW23_S_015,TFW23_S_015,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_032_ANS23_School_4_Session4_45089,TFW23_S_032,TFW23_S_032,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_041_ANS23_School_4_Session4_45089,TFW23_S_041,TFW23_S_041,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_047_ANS23_School_4_Session4_45089,TFW23_S_047,TFW23_S_047,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_053_ANS23_School_4_Session4_45089,TFW23_S_053,TFW23_S_053,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_070_ANS23_School_4_Session4_45089,TFW23_S_070,TFW23_S_070,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_002_ANS23_School_4_Session4_45089,TFW23_S_002,TFW23_S_002,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_024_ANS23_School_4_Session4_45089,TFW23_S_024,TFW23_S_024,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_007_ANS23_School_4_Session4_45089,TFW23_S_007,TFW23_S_007,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_005_ANS23_School_4_Session4_45089,TFW23_S_005,TFW23_S_005,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_017_ANS23_School_4_Session4_45089,TFW23_S_017,TFW23_S_017,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_020_ANS23_School_4_Session4_45089,TFW23_S_020,TFW23_S_020,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_039_ANS23_School_4_Session4_45089,TFW23_S_039,TFW23_S_039,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_021_ANS23_School_4_Session4_45089,TFW23_S_021,TFW23_S_021,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_022_ANS23_School_4_Session4_45089,TFW23_S_022,TFW23_S_022,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_006_ANS23_School_4_Session4_45089,TFW23_S_006,TFW23_S_006,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_067_ANS23_School_4_Session4_45089,TFW23_S_067,TFW23_S_067,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,,,
TFW23_S_037_ANS23_School_4_Session4_45089,TFW23_S_037,TFW23_S_037,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_008_ANS23_School_4_Session4_45089,TFW23_S_008,TFW23_S_008,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_046_ANS23_School_4_Session4_45089,TFW23_S_046,TFW23_S_046,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_009_ANS23_School_4_Session4_45089,TFW23_S_009,TFW23_S_009,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_058_ANS23_School_4_Session4_45089,TFW23_S_058,TFW23_S_058,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_050_ANS23_School_4_Session4_45089,TFW23_S_050,TFW23_S_050,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_034_ANS23_School_4_Session4_45089,TFW23_S_034,TFW23_S_034,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_001_ANS23_School_4_Session4_45089,TFW23_S_001,TFW23_S_001,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_051_ANS23_School_4_Session4_45089,TFW23_S_051,TFW23_S_051,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,,,
TFW23_S_056_ANS23_School_4_Session4_45089,TFW23_S_056,TFW23_S_056,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_057_ANS23_School_4_Session4_45089,TFW23_S_057,TFW23_S_057,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_023_ANS23_School_4_Session4_45089,TFW23_S_023,TFW23_S_023,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,,,
TFW23_S_029_ANS23_School_4_Session4_45089,TFW23_S_029,TFW23_S_029,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_08,SPV23_S_08,checked,,
TFW23_S_011_ANS23_School_4_Session4_45089,TFW23_S_011,TFW23_S_011,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_066_ANS23_School_4_Session4_45089,TFW23_S_066,TFW23_S_066,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_045_ANS23_School_4_Session4_45089,TFW23_S_045,TFW23_S_045,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,,,
TFW23_S_043_ANS23_School_4_Session4_45089,TFW23_S_043,TFW23_S_043,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_003_ANS23_School_4_Session4_45089,TFW23_S_003,TFW23_S_003,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_32,SPV23_S_32,,,
TFW23_S_068_ANS23_School_4_Session4_45089,TFW23_S_068,TFW23_S_068,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,,,
TFW23_S_062_ANS23_School_4_Session4_45089,TFW23_S_062,TFW23_S_062,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_063_ANS23_School_4_Session4_45089,TFW23_S_063,TFW23_S_063,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,checked,,
TFW23_S_069_ANS23_School_4_Session4_45089,TFW23_S_069,TFW23_S_069,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_30,SPV23_S_30,,,
TFW23_S_055_ANS23_School_4_Session4_45089,TFW23_S_055,TFW23_S_055,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_013_ANS23_School_4_Session4_45089,TFW23_S_013,TFW23_S_013,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_04,SPV23_S_04,,,
TFW23_S_049_ANS23_School_4_Session4_45089,TFW23_S_049,TFW23_S_049,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_036_ANS23_School_4_Session4_45089,TFW23_S_036,TFW23_S_036,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_25,SPV23_S_25,checked,,
TFW23_S_044_ANS23_School_4_Session4_45089,TFW23_S_044,TFW23_S_044,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_40,SPV23_S_40,checked,,
TFW23_S_301_ANS23_School_4_Session4_45089,TFW23_S_301,TFW23_S_301,4,2023,12/6/2023,ANS23_School_41,ANS23_School_41,SPV23_S_24,SPV23_S_24,checked,,
TFW23_S_361_ANS23_School_42_Session1_45068,TFW23_S_361,TFW23_S_361,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_318_ANS23_School_42_Session1_45068,TFW23_S_318,TFW23_S_318,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_363_ANS23_School_42_Session1_45068,TFW23_S_363,TFW23_S_363,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_334_ANS23_School_42_Session1_45068,TFW23_S_334,TFW23_S_334,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_306_ANS23_School_42_Session1_45068,TFW23_S_306,TFW23_S_306,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_314_ANS23_School_42_Session1_45068,TFW23_S_314,TFW23_S_314,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,,,
TFW23_S_379_ANS23_School_42_Session1_45068,TFW23_S_379,TFW23_S_379,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_311_ANS23_School_42_Session1_45068,TFW23_S_311,TFW23_S_311,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_327_ANS23_School_42_Session1_45068,TFW23_S_327,TFW23_S_327,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_344_ANS23_School_42_Session1_45068,TFW23_S_344,TFW23_S_344,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_320_ANS23_School_42_Session1_45068,TFW23_S_320,TFW23_S_320,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_377_ANS23_School_42_Session1_45068,TFW23_S_377,TFW23_S_377,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_321_ANS23_School_42_Session1_45068,TFW23_S_321,TFW23_S_321,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_325_ANS23_School_42_Session1_45068,TFW23_S_325,TFW23_S_325,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_364_ANS23_School_42_Session1_45068,TFW23_S_364,TFW23_S_364,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_347_ANS23_School_42_Session1_45068,TFW23_S_347,TFW23_S_347,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_308_ANS23_School_42_Session1_45068,TFW23_S_308,TFW23_S_308,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_326_ANS23_School_42_Session1_45068,TFW23_S_326,TFW23_S_326,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_302_ANS23_School_42_Session1_45068,TFW23_S_302,TFW23_S_302,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_354_ANS23_School_42_Session1_45068,TFW23_S_354,TFW23_S_354,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_348_ANS23_School_42_Session1_45068,TFW23_S_348,TFW23_S_348,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_317_ANS23_School_42_Session1_45068,TFW23_S_317,TFW23_S_317,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_350_ANS23_School_42_Session1_45068,TFW23_S_350,TFW23_S_350,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_367_ANS23_School_42_Session1_45068,TFW23_S_367,TFW23_S_367,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_373_ANS23_School_42_Session1_45068,TFW23_S_373,TFW23_S_373,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_342_ANS23_School_42_Session1_45068,TFW23_S_342,TFW23_S_342,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_313_ANS23_School_42_Session1_45068,TFW23_S_313,TFW23_S_313,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_362_ANS23_School_42_Session1_45068,TFW23_S_362,TFW23_S_362,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_345_ANS23_School_42_Session1_45068,TFW23_S_345,TFW23_S_345,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_359_ANS23_School_42_Session1_45068,TFW23_S_359,TFW23_S_359,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_305_ANS23_School_42_Session1_45068,TFW23_S_305,TFW23_S_305,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_376_ANS23_School_42_Session1_45068,TFW23_S_376,TFW23_S_376,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_372_ANS23_School_42_Session1_45068,TFW23_S_372,TFW23_S_372,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_374_ANS23_School_42_Session1_45068,TFW23_S_374,TFW23_S_374,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_353_ANS23_School_42_Session1_45068,TFW23_S_353,TFW23_S_353,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_380_ANS23_School_42_Session1_45068,TFW23_S_380,TFW23_S_380,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_322_ANS23_School_42_Session1_45068,TFW23_S_322,TFW23_S_322,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_368_ANS23_School_42_Session1_45068,TFW23_S_368,TFW23_S_368,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_371_ANS23_School_42_Session1_45068,TFW23_S_371,TFW23_S_371,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,,,
TFW23_S_312_ANS23_School_42_Session1_45068,TFW23_S_312,TFW23_S_312,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_329_ANS23_School_42_Session1_45068,TFW23_S_329,TFW23_S_329,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_343_ANS23_School_42_Session1_45068,TFW23_S_343,TFW23_S_343,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_27,SPV23_S_27,,,
TFW23_S_307_ANS23_School_42_Session1_45068,TFW23_S_307,TFW23_S_307,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_333_ANS23_School_42_Session1_45068,TFW23_S_333,TFW23_S_333,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_339_ANS23_School_42_Session1_45068,TFW23_S_339,TFW23_S_339,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_355_ANS23_School_42_Session1_45068,TFW23_S_355,TFW23_S_355,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_06,SPV23_S_06,,,
TFW23_S_304_ANS23_School_42_Session1_45068,TFW23_S_304,TFW23_S_304,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_01,SPV23_S_01,checked,,
TFW23_S_370_ANS23_School_42_Session1_45068,TFW23_S_370,TFW23_S_370,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_328_ANS23_School_42_Session1_45068,TFW23_S_328,TFW23_S_328,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_07,SPV23_S_07,checked,,
TFW23_S_366_ANS23_School_42_Session1_45068,TFW23_S_366,TFW23_S_366,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_33,SPV23_S_33,checked,,
TFW23_S_335_ANS23_School_42_Session1_45068,TFW23_S_335,TFW23_S_335,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_340_ANS23_School_42_Session1_45068,TFW23_S_340,TFW23_S_340,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_336_ANS23_School_42_Session1_45068,TFW23_S_336,TFW23_S_336,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,checked,,
TFW23_S_319_ANS23_School_42_Session1_45068,TFW23_S_319,TFW23_S_319,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,checked,,
TFW23_S_341_ANS23_School_42_Session1_45068,TFW23_S_341,TFW23_S_341,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_05,SPV23_S_05,,,
TFW23_S_381_ANS23_School_42_Session1_45068,TFW23_S_381,TFW23_S_381,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_23,SPV23_S_23,checked,,
TFW23_S_315_ANS23_School_42_Session1_45068,TFW23_S_315,TFW23_S_315,1,2023,31/5/2023,ANS23_School_42,ANS23_School_42,SPV23_S_03,SPV23_S_03,,,
